id,name,brand_id,year,fuel,price
5268,Dorsoduro 1200 ABS ATC   (2012-2015),52,2012,2,6743
5269,Dorsoduro 750   (2010-2015),52,2012,2,8100
5270,Mana 850   (2008-2013),52,2012,2,8066
5271,Mana 850 ABS   (2008-2018),52,2012,2,1504
5272,Mana 850 GT ABS   (2009-2015),52,2012,2,4747
5273,MXV 450   (2010-2013),52,2012,2,5677
5274,RS 125 2T   (2010-2013),52,2012,2,7426
5275,RS 125 Replica   (2011-2013),52,2012,2,4077
5276,RS 4 50   (2011-2016),52,2012,2,10175
5277,RS 50   (2010-2013),52,2012,2,8802
5278,RS 50 Replica   (2011-2013),52,2012,2,6749
5279,RS4 125   (2011-2016),52,2012,2,10658
5280,RSV 4 Biaggi Replica   (2010-2012),52,2012,2,9066
5281,RSV 4 Factory   (2009-2012),52,2012,2,9264
5282,RSV 4 Factory APRC   (2010-2015),52,2012,2,5549
5283,RSV 4 Factory APRC SE   (2011-2013),52,2012,2,5697
5284,RSV 4 R   (2009-2012),52,2012,2,1652
5285,RSV 4 R APRC   (2010-2015),52,2012,2,9992
5286,RSV 4 SBK   (2009-2013),52,2012,2,10156
5287,RXV 450   (2011-2013),52,2012,2,8682
5288,RXV 550   (2011-2013),52,2012,2,2624
5289,Scarabeo 125 ie   (2009-2012),52,2012,2,4846
5290,Scarabeo 300 S   (2010-2012),52,2012,2,2691
5291,Scarabeo 50 2T   (2009-2012),52,2012,2,9574
5292,Scarabeo 50 4T 4V   (2009-2012),52,2012,2,4170
5293,Scarabeo 500 ie   (2009-2012),52,2012,2,3620
5294,Shiver 750   (2010-2015),52,2012,2,1768
5295,Shiver 750 ABS   (2010-2016),52,2012,2,2779
5296,Shiver 750 GT   (2009-2015),52,2012,2,3843
5297,Shiver 750 GT ABS   (2009-2015),52,2012,2,5168
5298,SMV 1200 Dorsoduro   (2011-2013),52,2012,2,4122
5299,SMV 1200 Dorsoduro ABS TCS   (2011-2013),52,2012,2,6829
5300,SMV 750 Dorsoduro ABS   (2010-2013),52,2012,2,7507
5301,SMV 750 Dorsoduro Factory   (2010-2013),52,2012,2,6329
5302,SMV 750 Dorsoduro Factory ABS   (2010-2013),52,2012,2,4758
5303,Sonic 50 GP   (2010-2013),52,2012,2,5167
5304,Sportcity Cube 125   (2008-2012),52,2012,2,2169
5305,Sportcity CUBE 300 ie   (2010-2012),52,2012,2,9868
5306,Sportcity One 125   (2010-2013),52,2012,2,2183
5307,Sportcity One 50 2T   (2007-2013),52,2012,2,6591
5308,Sportcity One 50 4T   (2007-2013),52,2012,2,6360
5309,SR 50 R   (2010-2016),52,2012,2,3254
5310,SR 50 R  Replica SBK (2010-2016),52,2012,2,7303
5311,SR 50 R Factory   (2011-2013),52,2012,2,7656
5312,SR 50 R Factory Replica SBK   (2010-2013),52,2012,2,5718
5313,SR 50 R Replica SBK   (2010-2013),52,2012,2,4598
5314,SR Max 125   (2011-2016),52,2012,2,9327
5315,SR Max 300   (2011-2016),52,2012,2,7633
5316,SR Motard 125   (2012-2016),52,2012,2,4130
5317,SR Motard 50   (2012-2016),52,2012,2,9838
5318,SRV 850   (2012-2016),52,2012,2,8088
5319,SRV 850 ABS/ATC   (2012-2016),52,2012,2,7930
5320,SXV 450   (2011-2013),52,2012,2,5641
5321,SXV 550   (2011-2013),52,2012,2,6898
5322,Tuono V4 R   (2011-2013),52,2012,2,4103
5323,Tuono V4 R APRC   (2011-2016),52,2012,2,9451
5324,ATLANTIC 125   (2010-2018),52,2013,2,1642
5325,ATLANTIC 300   (2010-2015),52,2013,2,4509
5326,Caponord   (2013-2015),52,2013,2,4163
5327,Caponord ABS+ADD Travel Pack   (2013-2015),52,2013,2,8065
5328,Compay 125 Custom   (2007-2015),52,2013,2,10891
5329,Compay 50 Custom   (2008-2015),52,2013,2,8511
5330,Dorsoduro 1200   (2013-2015),52,2013,2,2612
5331,Dorsoduro 1200 ABS ATC   (2012-2015),52,2013,2,9994
5332,Dorsoduro 750   (2010-2015),52,2013,2,9903
5333,Dorsoduro 750 ABS   (2013-2015),52,2013,2,1819
5334,Dorsoduro 750 Factory ABS   (2013-2015),52,2013,2,9629
5335,Mana 850   (2008-2013),52,2013,2,4953
5336,Mana 850 ABS   (2008-2018),52,2013,2,5897
5337,Mana 850 GT ABS   (2009-2015),52,2013,2,10936
5338,MXV 450   (2010-2013),52,2013,2,5895
5339,RS 125 2T   (2010-2013),52,2013,2,5679
5340,RS 125 Replica   (2011-2013),52,2013,2,9620
5341,RS 4 50   (2011-2016),52,2013,2,3011
5342,RS 50   (2010-2013),52,2013,2,3081
5343,RS 50 Replica   (2011-2013),52,2013,2,3891
5344,RS4 125   (2011-2016),52,2013,2,10895
5345,RS4 125 Replica   (2013-2014),52,2013,2,4990
5346,RSV 4 Factory APRC   (2010-2015),52,2013,2,8555
5347,RSV 4 Factory APRC ABS   (2013-2015),52,2013,2,4452
5348,RSV 4 Factory APRC SE   (2011-2013),52,2013,2,2551
5349,RSV 4 R APRC   (2010-2015),52,2013,2,2365
5350,RSV 4 R APRC ABS   (2013-2015),52,2013,2,4309
5351,RSV 4 SBK   (2009-2013),52,2013,2,10635
5352,RXV 450   (2011-2013),52,2013,2,2952
5353,RXV 550   (2011-2013),52,2013,2,7312
5354,Shiver 750   (2010-2015),52,2013,2,8587
5355,Shiver 750 ABS   (2010-2016),52,2013,2,3417
5356,Shiver 750 GT   (2009-2015),52,2013,2,5781
5357,Shiver 750 GT ABS   (2009-2015),52,2013,2,9104
5358,SMV 1200 Dorsoduro   (2011-2013),52,2013,2,3431
5359,SMV 1200 Dorsoduro ABS TCS   (2011-2013),52,2013,2,2606
5360,SMV 750 Dorsoduro ABS   (2010-2013),52,2013,2,4440
5361,SMV 750 Dorsoduro Factory   (2010-2013),52,2013,2,6827
5362,SMV 750 Dorsoduro Factory ABS   (2010-2013),52,2013,2,1936
5363,Sonic 50 GP   (2010-2013),52,2013,2,6526
5364,Sportcity One 125   (2010-2013),52,2013,2,8361
5365,Sportcity One 50 2T   (2007-2013),52,2013,2,2120
5366,Sportcity One 50 4T   (2007-2013),52,2013,2,3895
5367,SR 50 R   (2010-2016),52,2013,2,8811
5368,SR 50 R  Replica SBK (2010-2016),52,2013,2,8474
5369,SR 50 R Factory   (2011-2013),52,2013,2,3445
5370,SR 50 R Factory Replica SBK   (2010-2013),52,2013,2,2177
5371,SR 50 R Replica SBK   (2010-2013),52,2013,2,8942
5372,SR Max 125   (2011-2016),52,2013,2,8255
5373,SR Max 300   (2011-2016),52,2013,2,10824
5374,SR Motard 125   (2012-2016),52,2013,2,9196
5375,SR Motard 50   (2012-2016),52,2013,2,3832
5376,SRV 850   (2012-2016),52,2013,2,10025
5377,SRV 850 ABS/ATC   (2012-2016),52,2013,2,4942
5378,SXV 450   (2011-2013),52,2013,2,6009
5379,SXV 550   (2011-2013),52,2013,2,3995
5380,Tuono V4 R   (2011-2013),52,2013,2,10319
5381,Tuono V4 R ABS   (2013-2015),52,2013,2,7978
5382,Tuono V4 R APRC   (2011-2016),52,2013,2,6145
5383,ATLANTIC 125   (2010-2018),52,2014,2,6390
5384,ATLANTIC 300   (2010-2015),52,2014,2,5117
5385,Caponord   (2013-2015),52,2014,2,6834
5386,Caponord ABS+ADD Travel Pack   (2013-2015),52,2014,2,3821
5387,Compay 125 Custom   (2007-2015),52,2014,2,10595
5388,Compay 50 Custom   (2008-2015),52,2014,2,5541
5389,Dorsoduro 1200   (2013-2015),52,2014,2,4508
5390,Dorsoduro 1200 ABS ATC   (2012-2015),52,2014,2,10637
5391,Dorsoduro 750   (2010-2015),52,2014,2,2651
5392,Dorsoduro 750 ABS   (2013-2015),52,2014,2,4709
5393,Dorsoduro 750 Factory ABS   (2013-2015),52,2014,2,6294
5394,Mana 850 ABS   (2008-2018),52,2014,2,3623
5395,Mana 850 GT ABS   (2009-2015),52,2014,2,6656
5396,RS 4 50   (2011-2016),52,2014,2,2501
5397,RS4  50 Replica (2014-2017),52,2014,2,10961
5398,RS4 125   (2011-2016),52,2014,2,7083
5399,RS4 125 Replica   (2013-2014),52,2014,2,4971
5400,RS4 125 Replica   (2014-2016),52,2014,2,10529
5401,RSV 4 Factory APRC   (2010-2015),52,2014,2,4152
5402,RSV 4 Factory APRC ABS   (2013-2015),52,2014,2,4409
5403,RSV 4 R APRC   (2010-2015),52,2014,2,9838
5404,RSV 4 R APRC ABS   (2013-2015),52,2014,2,10990
5405,Shiver 750   (2010-2015),52,2014,2,6977
5406,Shiver 750 ABS   (2010-2016),52,2014,2,3999
5407,Shiver 750 GT   (2009-2015),52,2014,2,10210
5408,Shiver 750 GT ABS   (2009-2015),52,2014,2,1773
5409,SR 50 R   (2010-2016),52,2014,2,4326
5410,SR 50 R  Replica SBK (2010-2016),52,2014,2,7261
5411,SR Max 125   (2011-2016),52,2014,2,2958
5412,SR Max 300   (2011-2016),52,2014,2,7435
5413,SR Motard 125   (2012-2016),52,2014,2,9922
5414,SR Motard 50   (2012-2016),52,2014,2,1681
5415,SRV 850   (2012-2016),52,2014,2,4183
5416,SRV 850 ABS/ATC   (2012-2016),52,2014,2,8713
5417,Tuono V4 R ABS   (2013-2015),52,2014,2,9139
5418,Tuono V4 R APRC   (2011-2016),52,2014,2,4535
5419,ATLANTIC 125   (2010-2018),52,2015,2,9534
5420,ATLANTIC 300   (2010-2015),52,2015,2,9699
5421,Caponord   (2013-2015),52,2015,2,3630
5422,Caponord  Rally (2015),52,2015,2,9945
5423,Caponord ABS+ADD Travel Pack   (2013-2015),52,2015,2,7067
5424,Compay 125 Custom   (2007-2015),52,2015,2,7412
5425,Compay 50 Custom   (2008-2015),52,2015,2,7846
5426,Dorsoduro 1200   (2013-2015),52,2015,2,9391
5427,Dorsoduro 1200 ABS ATC   (2012-2015),52,2015,2,10282
5428,Dorsoduro 750   (2010-2015),52,2015,2,8535
5429,Dorsoduro 750 ABS   (2013-2015),52,2015,2,8567
5430,Dorsoduro 750 Factory ABS   (2013-2015),52,2015,2,6065
5431,Mana 850 ABS   (2008-2018),52,2015,2,10353
5432,Mana 850 GT ABS   (2009-2015),52,2015,2,7790
5433,RS 4 50   (2011-2016),52,2015,2,2427
5434,RS4  50 Replica (2014-2017),52,2015,2,9691
5435,RS4 125   (2011-2016),52,2015,2,4886
5436,RS4 125 Replica   (2014-2016),52,2015,2,2842
5437,RSV 4 Factory APRC   (2010-2015),52,2015,2,7620
5438,RSV 4 Factory APRC ABS   (2013-2015),52,2015,2,6297
5439,RSV 4 R APRC   (2010-2015),52,2015,2,3561
5440,RSV 4 R APRC ABS   (2013-2015),52,2015,2,7441
5441,Shiver 750   (2010-2015),52,2015,2,9650
5442,Shiver 750 ABS   (2010-2016),52,2015,2,2445
5443,Shiver 750 GT   (2009-2015),52,2015,2,9010
5444,Shiver 750 GT ABS   (2009-2015),52,2015,2,8554
5445,SR 50 R   (2010-2016),52,2015,2,10183
5446,SR 50 R  Replica SBK (2010-2016),52,2015,2,3780
5447,SR Max 125   (2011-2016),52,2015,2,7506
5448,SR Max 300   (2011-2016),52,2015,2,10617
5449,SR Motard 125   (2012-2016),52,2015,2,6740
5450,SR Motard 50   (2012-2016),52,2015,2,8941
5451,SRV 850   (2012-2016),52,2015,2,5899
5452,SRV 850 ABS/ATC   (2012-2016),52,2015,2,5340
5453,Tuono V4 R ABS   (2013-2015),52,2015,2,8693
5454,Tuono V4 R APRC   (2011-2016),52,2015,2,6542
5455,ATLANTIC 125   (2010-2018),52,2016,2,3906
5456,Mana 850 ABS   (2008-2018),52,2016,2,4394
5457,RS 4 50   (2011-2016),52,2016,2,6525
5458,RS4  50 Replica (2014-2017),52,2016,2,3588
5459,RS4 125   (2011-2016),52,2016,2,8915
5460,RS4 125 Replica   (2014-2016),52,2016,2,9421
5461,RSV4 RF   (2016-2018),52,2016,2,8324
5462,RSV4 RR   (2016-2020),52,2016,2,5990
5463,Shiver 750 ABS   (2010-2016),52,2016,2,2049
5464,SR 50 R   (2010-2016),52,2016,2,10056
5465,SR 50 R  Replica SBK (2010-2016),52,2016,2,1846
5466,SR Max 125   (2011-2016),52,2016,2,1671
5467,SR Max 300   (2011-2016),52,2016,2,8539
5468,SR Motard 125   (2012-2016),52,2016,2,7161
5469,SR Motard 50   (2012-2016),52,2016,2,10632
5470,SRV 850   (2012-2016),52,2016,2,4914
5471,SRV 850 ABS/ATC   (2012-2016),52,2016,2,5531
5472,Tuono V4 1100  Factory (2016),52,2016,2,4265
5473,Tuono V4 1100  RR (2016-2018),52,2016,2,4190
5474,Tuono V4 R APRC   (2011-2016),52,2016,2,2819
5475,ATLANTIC 125   (2010-2018),52,2017,2,4753
5476,Dorsoduro 900   (modelo actual),52,2017,2,5659
5477,Mana 850 ABS   (2008-2018),52,2017,2,2591
5478,RS 125   (modelo actual),52,2017,2,9377
5479,RS 125 Replica   (modelo actual),52,2017,2,7894
5480,RS4  50 Replica (2014-2017),52,2017,2,9096
5481,RS4 125   (2017-2019),52,2017,2,3459
5482,RS4 50   (modelo actual),52,2017,2,6397
5483,RSV4   (2017-2018),52,2017,2,5208
5484,RSV4 RF   (2016-2018),52,2017,2,5887
5485,RSV4 RR   (2016-2020),52,2017,2,7126
5486,RX 50   (2017-2018),52,2017,2,5274
5487,RX 50  Factory (modelo actual),52,2017,2,6127
5488,Shiver 900   (2017-2018),52,2017,2,6517
5489,SR 50  GP Replica (modelo actual),52,2017,2,9578
5490,SR 50 R   (modelo actual),52,2017,2,2328
5491,SR Motard 50   (modelo actual),52,2017,2,7846
5492,SX 50   (modelo actual),52,2017,2,9987
5493,SX 50  Factory (modelo actual),52,2017,2,4511
5494,Tuono 125   (modelo actual),52,2017,2,8381
5495,Tuono V4 1100  RR (2016-2018),52,2017,2,2619
5496,Tuono V4 1100 Factory   (2017-2018),52,2017,2,1866
5497,ATLANTIC 125   (2010-2018),52,2018,2,5716
5498,Dorsoduro 900   (modelo actual),52,2018,2,6997
5499,Mana 850 ABS   (2008-2018),52,2018,2,3964
5500,RS 125   (modelo actual),52,2018,2,2091
5501,RS 125 Replica   (modelo actual),52,2018,2,4748
5502,RS4 125   (2017-2019),52,2018,2,1842
5503,RS4 50   (modelo actual),52,2018,2,2680
5504,RSV4   (2017-2018),52,2018,2,5844
5505,RSV4 RF   (2016-2018),52,2018,2,5738
5506,RSV4 RR   (2016-2020),52,2018,2,3904
5507,RX 125   (2018-2020),52,2018,2,10287
5508,RX 50   (2017-2018),52,2018,2,8577
5509,RX 50  Factory (modelo actual),52,2018,2,10387
5510,Scarabeo 50 2T   (2018-2019),52,2018,2,2301
5511,Shiver 900   (2017-2018),52,2018,2,1670
5512,SR 50  GP Replica (modelo actual),52,2018,2,5995
5513,SR 50 R   (modelo actual),52,2018,2,2187
5514,SR Motard 50   (modelo actual),52,2018,2,3084
5515,SX 125   (2018-2020),52,2018,2,9344
5516,SX 50   (modelo actual),52,2018,2,3425
5517,SX 50  Factory (modelo actual),52,2018,2,4619
5518,Tuono 125   (modelo actual),52,2018,2,10251
5519,Tuono V4 1100  RR (2016-2018),52,2018,2,7180
5520,Tuono V4 1100 Factory   (2017-2018),52,2018,2,7075
5521,Dorsoduro 900   (modelo actual),52,2019,2,2044
5522,RS 125   (modelo actual),52,2019,2,3058
5523,RS 125 Replica   (modelo actual),52,2019,2,6798
5524,RS4 125   (2017-2019),52,2019,2,2290
5525,RS4 50   (modelo actual),52,2019,2,5885
5526,RSV4 1100  FACTORY (2019),52,2019,2,6625
5527,RSV4 1100  RR (2019-2020),52,2019,2,10463
5528,RSV4 RR   (2016-2020),52,2019,2,1621
5529,RX 125   (2018-2020),52,2019,2,8273
5530,RX 50  Factory (modelo actual),52,2019,2,10644
5531,Scarabeo 50 2T   (2018-2019),52,2019,2,5484
5532,Shiver 900   (modelo actual),52,2019,2,9693
5533,SR 50  GP Replica (modelo actual),52,2019,2,8707
5534,SR 50 R   (modelo actual),52,2019,2,2737
5535,SR Motard 50   (modelo actual),52,2019,2,1551
5536,SX 125   (2018-2020),52,2019,2,9459
5537,SX 50   (modelo actual),52,2019,2,7713
5538,SX 50  Factory (modelo actual),52,2019,2,3419
5539,Tuono 125   (modelo actual),52,2019,2,2130
5540,Tuono V4 1100  RR (modelo actual),52,2019,2,7622
5541,Tuono V4 1100 Factory   (modelo actual),52,2019,2,2991
5542,Dorsoduro 900   (modelo actual),52,2020,2,4381
5543,RS 125   (modelo actual),52,2020,2,6125
5544,RS 125 Replica   (modelo actual),52,2020,2,5232
5545,RS 660   (modelo actual),52,2020,2,10214
5546,RS 660  35kW (modelo actual),52,2020,2,3916
5547,RS4 50   (modelo actual),52,2020,2,3620
5548,RSV4 1100  FACTORY (2020),52,2020,2,10572
5549,RSV4 1100  RR (2019-2020),52,2020,2,5059
5550,RSV4 RR   (2016-2020),52,2020,2,2670
5551,RX 125   (2018-2020),52,2020,2,3736
5552,RX 50  Factory (modelo actual),52,2020,2,4456
5553,Shiver 900   (modelo actual),52,2020,2,7080
5554,SR 50  GP Replica (modelo actual),52,2020,2,10308
5555,SR 50 R   (modelo actual),52,2020,2,10289
5556,SR Motard 50   (modelo actual),52,2020,2,7458
5557,SX 125   (2018-2020),52,2020,2,7829
5558,SX 50   (modelo actual),52,2020,2,3623
5559,SX 50  Factory (modelo actual),52,2020,2,7999
5560,Tuono 125   (modelo actual),52,2020,2,5407
5561,Tuono V4 1100  RR (modelo actual),52,2020,2,5813
5562,Tuono V4 1100 Factory   (modelo actual),52,2020,2,10359
5563,Dorsoduro 900   (modelo actual),52,2021,2,9440
5564,RS 125   (modelo actual),52,2021,2,1500
5565,RS 125 Replica   (modelo actual),52,2021,2,2680
5566,RS 660   (modelo actual),52,2021,2,7006
5567,RS 660  35kW (modelo actual),52,2021,2,10736
5568,RS4 50   (modelo actual),52,2021,2,5033
5569,RSV4   (modelo actual),52,2021,2,7889
5570,RSV4  Factory (modelo actual),52,2021,2,2790
5571,RX 125   (modelo actual),52,2021,2,6722
5572,RX 50  Factory (modelo actual),52,2021,2,5575
5573,Shiver 900   (modelo actual),52,2021,2,10240
5574,SR 50  GP Replica (modelo actual),52,2021,2,8578
5575,SR 50 R   (modelo actual),52,2021,2,3890
5576,SR Motard 50   (modelo actual),52,2021,2,2882
5577,SX 125   (modelo actual),52,2021,2,9844
5578,SX 50   (modelo actual),52,2021,2,2962
5579,SX 50  Factory (modelo actual),52,2021,2,5613
5580,Tuono 125   (modelo actual),52,2021,2,6647
5581,Tuono 660   (2021),52,2021,2,8620
5582,Tuono 660  35 kW (2021),52,2021,2,6102
5583,Tuono V4 1100  RR (modelo actual),52,2021,2,4783
5584,Tuono V4 1100 Factory   (modelo actual),52,2021,2,3335
5585,Byte 50   (1997-2008),53,1997,2,8277
5586,Carosello 50   (1997-2008),53,1997,2,9383
5587,Hacker 50 AT-12   (1997-2008),53,1997,2,5984
5588,Hacker 50 LC   (1997-2008),53,1997,2,8768
5589,Hacker 50 Racing   (1997-2008),53,1997,2,2856
5590,Byte 50   (1997-2008),53,1998,2,8845
5591,Carosello 50   (1997-2008),53,1998,2,4924
5592,Hacker 50 AT-12   (1997-2008),53,1998,2,10266
5593,Hacker 50 LC   (1997-2008),53,1998,2,3997
5594,Hacker 50 Racing   (1997-2008),53,1998,2,5982
5595,Byte 50   (1997-2008),53,1999,2,9201
5596,Carosello 50   (1997-2008),53,1999,2,5233
5597,Hacker 50 AT-12   (1997-2008),53,1999,2,3707
5598,Hacker 50 LC   (1997-2008),53,1999,2,2233
5599,Hacker 50 Racing   (1997-2008),53,1999,2,2199
5600,Lepton 50   (1999-2008),53,1999,2,2981
5601,Skeggia 49   (1999-2008),53,1999,2,5988
5602,Byte 50   (1997-2008),53,2000,2,6454
5603,Carosello 50   (1997-2008),53,2000,2,2797
5604,Hacker 50 AT-12   (1997-2008),53,2000,2,9787
5605,Hacker 50 LC   (1997-2008),53,2000,2,1826
5606,Hacker 50 Racing   (1997-2008),53,2000,2,7896
5607,Lepton 50   (1999-2008),53,2000,2,10261
5608,Skeggia 49   (1999-2008),53,2000,2,2079
5609,Byte 50   (1997-2008),53,2001,2,3579
5610,Carosello 50   (1997-2008),53,2001,2,6107
5611,Hacker 50 AT-12   (1997-2008),53,2001,2,9550
5612,Hacker 50 LC   (1997-2008),53,2001,2,1873
5613,Hacker 50 Racing   (1997-2008),53,2001,2,4253
5614,Lepton 50   (1999-2008),53,2001,2,6498
5615,Skeggia 49   (1999-2008),53,2001,2,3367
5616,Byte 50   (1997-2008),53,2002,2,8614
5617,Carosello 50   (1997-2008),53,2002,2,4717
5618,Hacker 50 AT-12   (1997-2008),53,2002,2,6735
5619,Hacker 50 LC   (1997-2008),53,2002,2,10757
5620,Hacker 50 Racing   (1997-2008),53,2002,2,8700
5621,Lepton 50   (1999-2008),53,2002,2,5676
5622,Skeggia 49   (1999-2008),53,2002,2,10037
5623,Byte 50   (1997-2008),53,2003,2,7279
5624,Carosello 50   (1997-2008),53,2003,2,7675
5625,Hacker 50 AT-12   (1997-2008),53,2003,2,7084
5626,Hacker 50 LC   (1997-2008),53,2003,2,4393
5627,Hacker 50 Racing   (1997-2008),53,2003,2,3101
5628,Lepton 50   (1999-2008),53,2003,2,8939
5629,Skeggia 49   (1999-2008),53,2003,2,4918
5630,Byte 50   (1997-2008),53,2004,2,5701
5631,Carosello 50   (1997-2008),53,2004,2,8615
5632,Hacker 50 AT-12   (1997-2008),53,2004,2,9690
5633,Hacker 50 LC   (1997-2008),53,2004,2,3389
5634,Hacker 50 Racing   (1997-2008),53,2004,2,4741
5635,Lepton 50   (1999-2008),53,2004,2,7840
5636,Skeggia 49   (1999-2008),53,2004,2,8131
5637,Byte 50   (1997-2008),53,2005,2,2196
5638,Carosello 50   (1997-2008),53,2005,2,10824
5639,Hacker 50 AT-12   (1997-2008),53,2005,2,2209
5640,Hacker 50 LC   (1997-2008),53,2005,2,10000
5641,Hacker 50 Racing   (1997-2008),53,2005,2,5591
5642,Lepton 50   (1999-2008),53,2005,2,5214
5643,Skeggia 49   (1999-2008),53,2005,2,1975
5644,Byte 50   (1997-2008),53,2006,2,5889
5645,Carosello 50   (1997-2008),53,2006,2,8813
5646,Hacker 50 AT-12   (1997-2008),53,2006,2,7159
5647,Hacker 50 LC   (1997-2008),53,2006,2,10703
5648,Hacker 50 Racing   (1997-2008),53,2006,2,7391
5649,Lepton 50   (1999-2008),53,2006,2,4019
5650,Skeggia 49   (1999-2008),53,2006,2,8775
5651,Byte 50   (1997-2008),53,2007,2,8739
5652,Carosello 50   (1997-2008),53,2007,2,5727
5653,Hacker 50 AT-12   (1997-2008),53,2007,2,2613
5654,Hacker 50 LC   (1997-2008),53,2007,2,9835
5655,Hacker 50 Racing   (1997-2008),53,2007,2,2596
5656,Lepton 50   (1999-2008),53,2007,2,8969
5657,Skeggia 49   (1999-2008),53,2007,2,3347
5658,Byte 50   (1997-2008),53,2008,2,6825
5659,Carosello 50   (1997-2008),53,2008,2,9527
5660,Hacker 50 AT-12   (1997-2008),53,2008,2,9301
5661,Hacker 50 LC   (1997-2008),53,2008,2,1765
5662,Hacker 50 Racing   (1997-2008),53,2008,2,5752
5663,Lepton 50   (1999-2008),53,2008,2,9948
5664,Skeggia 49   (1999-2008),53,2008,2,2900
5665,Classic 125   (1998-2008),54,1998,2,9700
5666,Sunny 50   (1998-2008),54,1998,2,2051
5667,Classic 125   (1998-2008),54,1999,2,1903
5668,Spirit 50   (1999-2008),54,1999,2,9565
5669,Sunny 50   (1998-2008),54,1999,2,8664
5670,Classic 125   (1998-2008),54,2000,2,10057
5671,Spirit 50   (1999-2008),54,2000,2,8332
5672,Sunny 50   (1998-2008),54,2000,2,2674
5673,Classic 125   (1998-2008),54,2001,2,3260
5674,Spirit 50   (1999-2008),54,2001,2,3532
5675,Sunny 50   (1998-2008),54,2001,2,5953
5676,Classic 125   (1998-2008),54,2002,2,9796
5677,Spirit 50   (1999-2008),54,2002,2,5590
5678,Sunny 50   (1998-2008),54,2002,2,4929
5679,Classic 125   (1998-2008),54,2003,2,5425
5680,Spirit 50   (1999-2008),54,2003,2,10178
5681,Sunny 50   (1998-2008),54,2003,2,5628
5682,Classic 125   (1998-2008),54,2004,2,10365
5683,Spirit 50   (1999-2008),54,2004,2,4587
5684,Sunny 50   (1998-2008),54,2004,2,9589
5685,Classic 125   (1998-2008),54,2005,2,10600
5686,Spirit 50   (1999-2008),54,2005,2,8527
5687,Sunny 50   (1998-2008),54,2005,2,3852
5688,Classic 125   (1998-2008),54,2006,2,2968
5689,Spirit 50   (1999-2008),54,2006,2,8405
5690,Sunny 50   (1998-2008),54,2006,2,2308
5691,Classic 125   (1998-2008),54,2007,2,8423
5692,Spirit 50   (1999-2008),54,2007,2,9365
5693,Sunny 50   (1998-2008),54,2007,2,5535
5694,Classic 125   (1998-2008),54,2008,2,7241
5695,Spirit 50   (1999-2008),54,2008,2,3550
5696,Sunny 50   (1998-2008),54,2008,2,6713
5697,125 2 C   (1972-1977),55,1972,2,3947
5698,250 2 C   (1972-1988),55,1972,2,9602
5699,125 2 C   (1972-1977),55,1973,2,7015
5700,250 2 C   (1972-1988),55,1973,2,2052
5701,125 2 C   (1972-1977),55,1974,2,2476
5702,250 2 C   (1972-1988),55,1974,2,4244
5703,500 Quattro   (1974-1977),55,1974,2,3511
5704,125 2 C   (1972-1977),55,1975,2,4862
5705,250 2 C   (1972-1988),55,1975,2,7505
5706,500 Quattro   (1974-1977),55,1975,2,2108
5707,750 Sei   (1975-1978),55,1975,2,6558
5708,125 2 C   (1972-1977),55,1976,2,5502
5709,250 2 C   (1972-1988),55,1976,2,5486
5710,500 Quattro   (1974-1977),55,1976,2,6348
5711,750 Sei   (1975-1978),55,1976,2,2211
5712,125 2 C   (1972-1977),55,1977,2,4146
5713,125 SE   (1977-1981),55,1977,2,7589
5714,250 2 C   (1972-1988),55,1977,2,7252
5715,250 Quattro   (1977-1978),55,1977,2,6724
5716,500 LS   (1977-1981),55,1977,2,4794
5717,500 Quattro   (1974-1977),55,1977,2,3505
5718,750 Sei   (1975-1978),55,1977,2,4230
5719,125 SE   (1977-1981),55,1978,2,4996
5720,250 2 C   (1972-1988),55,1978,2,2557
5721,250 Quattro   (1977-1978),55,1978,2,9748
5722,304 250cc   (1978-1984),55,1978,2,9977
5723,500 LS   (1977-1981),55,1978,2,3962
5724,750 Sei   (1975-1978),55,1978,2,8439
5725,900 Sei   (1978-1987),55,1978,2,10873
5726,125 SE   (1977-1981),55,1979,2,5332
5727,250 2 C   (1972-1988),55,1979,2,6009
5728,304 250cc   (1978-1984),55,1979,2,4997
5729,350 RS   (1979-1981),55,1979,2,7127
5730,500 LS   (1977-1981),55,1979,2,7482
5731,900 Sei   (1978-1987),55,1979,2,3944
5732,125 SE   (1977-1981),55,1980,2,3585
5733,125 Sport   (1980-1990),55,1980,2,10088
5734,250 2 C   (1972-1988),55,1980,2,1520
5735,254 Quattro   (1980-1984),55,1980,2,2499
5736,304 250cc   (1978-1984),55,1980,2,4772
5737,350 RS   (1979-1981),55,1980,2,6669
5738,354 Sport   (1980-1983),55,1980,2,8938
